chart_year,position,song_name,artist_name,source_title,song_key,artist_key,song_name_clean,resolved_artist_identity,resolved_artist_id,resolved_artist_name,artist_resolution,artist_key_simplified
2018,7,I Could Use a Love Song,Maren Morris,2018 in country music,i could use a love song,maren morris,I Could Use a Love Song,id:artist_000063,artist_000063,Maren Morris,existing_artist,maren morris
2016,5,My Church,Maren Morris,2016 in country music,my church,maren morris,My Church,id:artist_000063,artist_000063,Maren Morris,existing_artist,maren morris
2018,8,Rich,Maren Morris,2018 in country music,rich,maren morris,Rich,id:artist_000063,artist_000063,Maren Morris,existing_artist,maren morris
2020,1,The Bones,Maren Morris,2020 in country music,the bones,maren morris,The Bones,id:artist_000063,artist_000063,Maren Morris,existing_artist,maren morris
1959,15,My Love and Little Me,Margie Bowes,1959 in country music,my love and little me,margie bowes,My Love and Little Me,id:artist_001745,artist_001745,Margie Bowes,existing_artist,margie bowes
1959,10,Poor Old Heartsick Me,Margie Bowes,1959 in country music,poor old heartsick me,margie bowes,Poor Old Heartsick Me,id:artist_001745,artist_001745,Margie Bowes,existing_artist,margie bowes
1960,12,Eyes of Love,Margie Singleton,1960 in country music,eyes of love,margie singleton,Eyes of Love,id:artist_001746,artist_001746,Margie Singleton,existing_artist,margie singleton
1964,11,Old Records,Margie Singleton,1964 in country music,old records,margie singleton,Old Records,id:artist_001746,artist_001746,Margie Singleton,existing_artist,margie singleton
1974,19,One Day at a Time,Marilyn Sellars,1974 in country music,one day at a time,marilyn sellars,One Day at a Time,id:artist_002252,artist_002252,Marilyn Sellars,existing_artist,marilyn sellars
1960,12,"Are You Willing, Willie",Marion Worth,1960 in country music,are you willing willie,marion worth,"Are You Willing, Willie",id:artist_001748,artist_001748,Marion Worth,existing_artist,marion worth
1960,7,I Think I Know,Marion Worth,1960 in country music,i think i know,marion worth,I Think I Know,id:artist_001748,artist_001748,Marion Worth,existing_artist,marion worth
1960,5,That's My Kind of Love,Marion Worth,1960 in country music,that s my kind of love,marion worth,That's My Kind of Love,id:artist_001748,artist_001748,Marion Worth,existing_artist,marion worth
1991,5,Blame It on Texas,Mark Chesnutt,1991 in country music,blame it on texas,mark chesnutt,Blame It on Texas,id:artist_000677,artist_000677,Mark Chesnutt,existing_artist,mark chesnutt
1991,1,Brother Jukebox,Mark Chesnutt,1991 in country music,brother jukebox,mark chesnutt,Brother Jukebox,id:artist_000677,artist_000677,Mark Chesnutt,existing_artist,mark chesnutt
1994,1,I Just Wanted You to Know,Mark Chesnutt,1994 in country music,i just wanted you to know,mark chesnutt,I Just Wanted You to Know,id:artist_000677,artist_000677,Mark Chesnutt,existing_artist,mark chesnutt
1998,18,I Might Even Quit Lovin' You,Mark Chesnutt,1998 in country music,i might even quit lovin you,mark chesnutt,I Might Even Quit Lovin' You,id:artist_000677,artist_000677,Mark Chesnutt,existing_artist,mark chesnutt
1994,21,"Woman, Sensuous Woman",Mark Chesnutt,1994 in country music,woman sensuous woman,mark chesnutt,"Woman, Sensuous Woman",id:artist_000677,artist_000677,Mark Chesnutt,existing_artist,mark chesnutt
1991,31,Calloused Hands,Mark Collie,1991 in country music,calloused hands,mark collie,Calloused Hands,id:artist_000141,artist_000141,Mark Collie,existing_artist,mark collie
1991,18,Let Her Go,Mark Collie,1991 in country music,let her go,mark collie,Let Her Go,id:artist_000141,artist_000141,Mark Collie,existing_artist,mark collie
2001,6,Mrs. Steven Rudy,Mark McGuinn,2001 in country music,mrs steven rudy,mark mcguinn,Mrs. Steven Rudy,id:artist_001539,artist_001539,Mark McGuinn,existing_artist,mark mcguinn
1998,2,Don't Laugh at Me,Mark Wills,1998 in country music,don t laugh at me,mark wills,Don't Laugh at Me,id:artist_000624,artist_000624,Mark Wills,existing_artist,mark wills
1998,2,I Do (Cherish You),Mark Wills,1998 in country music,i do,mark wills,I Do (Cherish You),id:artist_000624,artist_000624,Mark Wills,existing_artist,mark wills
2001,18,Loving Every Minute,Mark Wills,2001 in country music,loving every minute,mark wills,Loving Every Minute,id:artist_000624,artist_000624,Mark Wills,existing_artist,mark wills
1991,27,Get Rhythm,Martin Delray,1991 in country music,get rhythm,martin delray,Get Rhythm,id:artist_001976,artist_001976,Martin Delray,existing_artist,martin delray
1998,1,A Broken Wing,Martina McBride,1998 in country music,a broken wing,martina mcbride,A Broken Wing,id:artist_000772,artist_000772,Martina McBride,existing_artist,martina mcbride
2007,5,Anyway,Martina McBride,2007 in country music,anyway,martina mcbride,Anyway,id:artist_000772,artist_000772,Martina McBride,existing_artist,martina mcbride
2009,18,I Just Call You Mine,Martina McBride,2009 in country music,i just call you mine,martina mcbride,I Just Call You Mine,id:artist_000772,artist_000772,Martina McBride,existing_artist,martina mcbride
2012,4,I'm Gonna Love You Through It,Martina McBride,2012 in country music,i m gonna love you through it,martina mcbride,I'm Gonna Love You Through It,id:artist_000772,artist_000772,Martina McBride,existing_artist,martina mcbride
1994,12,Independence Day,Martina McBride,1994 in country music,independence day,martina mcbride,Independence Day,id:artist_000772,artist_000772,Martina McBride,existing_artist,martina mcbride
2001,11,It's My Time,Martina McBride,2001 in country music,it s my time,martina mcbride,It's My Time,id:artist_000772,artist_000772,Martina McBride,existing_artist,martina mcbride
1994,6,Life #9,Martina McBride,1994 in country music,life 9,martina mcbride,Life #9,id:artist_000772,artist_000772,Martina McBride,existing_artist,martina mcbride
1998,9,Valentine,Martina McBride with special guest artist Jim Brickman,1998 in country music,valentine,martina mcbride with special guest artist jim brickman,Valentine,id:artist_000772,artist_000772,Martina McBride,existing_artist,martina mcbride
1957,1,A White Sport Coat,Marty Robbins,Billboard Top Country & Western Records of 1957,a white sport coat,marty robbins,A White Sport Coat,id:artist_001516,artist_001516,Marty Robbins,existing_artist,marty robbins
1960,5,Big Iron,Marty Robbins,1960 in country music,big iron,marty robbins,Big Iron,id:artist_001516,artist_001516,Marty Robbins,existing_artist,marty robbins
1974,12,Don't You Think,Marty Robbins,1974 in country music,don t you think,marty robbins,Don't You Think,id:artist_001516,artist_001516,Marty Robbins,existing_artist,marty robbins
1953,23,I Couldn't Keep From Crying,Marty Robbins,Billboard Top Country & Western Records of 1953,i couldn t keep from crying,marty robbins,I Couldn't Keep From Crying,id:artist_001516,artist_001516,Marty Robbins,existing_artist,marty robbins
1964,8,One of These Days,Marty Robbins,1964 in country music,one of these days,marty robbins,One of These Days,id:artist_001516,artist_001516,Marty Robbins,existing_artist,marty robbins
1957,11,Please Don't Blame Me,Marty Robbins,Billboard Top Country & Western Records of 1957,please don t blame me,marty robbins,Please Don't Blame Me,id:artist_001516,artist_001516,Marty Robbins,existing_artist,marty robbins
1958,2,Stairway of Love,Marty Robbins,1958 in country music,stairway of love,marty robbins,Stairway of Love,id:artist_001516,artist_001516,Marty Robbins,existing_artist,marty robbins
1974,10,Twentieth Century Drifter,Marty Robbins,1974 in country music,twentieth century drifter,marty robbins,Twentieth Century Drifter,id:artist_001516,artist_001516,Marty Robbins,existing_artist,marty robbins
1991,12,Till I Found You,Marty Stuart,1991 in country music,till i found you,marty stuart,Till I Found You,id:artist_001517,artist_001517,Marty Stuart,existing_artist,marty stuart
1957,3,Gonna Find Me a Bluebird,Marvin Rainwater,Billboard Top Country & Western Records of 1957,gonna find me a bluebird,marvin rainwater,Gonna Find Me a Bluebird,id:artist_000851,artist_000851,Marvin Rainwater,existing_artist,marvin rainwater
1959,16,Half-Breed,Marvin Rainwater,1959 in country music,half breed,marvin rainwater,Half-Breed,id:artist_000851,artist_000851,Marvin Rainwater,existing_artist,marvin rainwater
1958,11,Nothin' Needs Nothin' (Like I Need You),Marvin Rainwater,1958 in country music,nothin needs nothin,marvin rainwater,Nothin' Needs Nothin' (Like I Need You),id:artist_000851,artist_000851,Marvin Rainwater,existing_artist,marvin rainwater
1958,15,Whole Lotta Woman,Marvin Rainwater,1958 in country music,whole lotta woman,marvin rainwater,Whole Lotta Woman,id:artist_000851,artist_000851,Marvin Rainwater,existing_artist,marvin rainwater
1991,2,Down at the Twist and Shout,Mary Chapin Carpenter,1991 in country music,down at the twist and shout,mary chapin carpenter,Down at the Twist and Shout,id:artist_000042,artist_000042,Mary Chapin Carpenter,existing_artist,mary chapin carpenter
1994,2,He Thinks He'll Keep Her,Mary Chapin Carpenter,1994 in country music,he thinks he ll keep her,mary chapin carpenter,He Thinks He'll Keep Her,id:artist_000042,artist_000042,Mary Chapin Carpenter,existing_artist,mary chapin carpenter
1994,2,I Take My Chances,Mary Chapin Carpenter,1994 in country music,i take my chances,mary chapin carpenter,I Take My Chances,id:artist_000042,artist_000042,Mary Chapin Carpenter,existing_artist,mary chapin carpenter
1991,15,Right Now,Mary Chapin Carpenter,1991 in country music,right now,mary chapin carpenter,Right Now,id:artist_000042,artist_000042,Mary Chapin Carpenter,existing_artist,mary chapin carpenter
1994,1,Shut Up and Kiss Me,Mary Chapin Carpenter,1994 in country music,shut up and kiss me,mary chapin carpenter,Shut Up and Kiss Me,id:artist_000042,artist_000042,Mary Chapin Carpenter,existing_artist,mary chapin carpenter
1991,16,You Win Again,Mary Chapin Carpenter,1991 in country music,you win again,mary chapin carpenter,You Win Again,id:artist_000042,artist_000042,Mary Chapin Carpenter,existing_artist,mary chapin carpenter
2018,4,Famous,Mason Ramsey,2018 in country music,famous,mason ramsey,Famous,id:artist_001028,artist_001028,Mason Ramsey,existing_artist,mason ramsey
2020,11,Everywhere but On,Matt Stell,2020 in country music,everywhere but on,matt stell,Everywhere but On,id:artist_001691,artist_001691,Matt Stell,existing_artist,matt stell
2019,2,Prayed for You,Matt Stell,2019 in country music,prayed for you,matt stell,Prayed for You,id:artist_001691,artist_001691,Matt Stell,existing_artist,matt stell
1974,11,Lovin' on Borrowed Time,Mel Street,1974 in country music,lovin on borrowed time,mel street,Lovin' on Borrowed Time,id:artist_001763,artist_001763,Mel Street,existing_artist,mel street
1974,15,You Make Me Feel More Like a Man,Mel Street,1974 in country music,you make me feel more like a man,mel street,You Make Me Feel More Like a Man,id:artist_001763,artist_001763,Mel Street,existing_artist,mel street
1974,2,Midnight Me and the Blues,Mel Tillis,1974 in country music,midnight me and the blues,mel tillis,Midnight Me and the Blues,id:artist_000500,artist_000500,Mel Tillis,existing_artist,mel tillis
1974,2,Things Aren't Funny Anymore,Merle Haggard,1974 in country music,things aren t funny anymore,merle haggard,Things Aren't Funny Anymore,id:artist_000667,artist_000667,Merle Haggard,existing_artist,merle haggard
1960,12,Dear Mama,Merle Kilgore,1960 in country music,dear mama,merle kilgore,Dear Mama,id:artist_000845,artist_000845,Merle Kilgore,existing_artist,merle kilgore
1960,10,Love Has Made You Beautiful,Merle Kilgore,1960 in country music,love has made you beautiful,merle kilgore,Love Has Made You Beautiful,id:artist_000845,artist_000845,Merle Kilgore,existing_artist,merle kilgore
1946,13,"Cincinnati Lou""[2]",Merle Travis,1946 in country music,cincinnati lou,merle travis,Cincinnati Lou,id:artist_000516,artist_000516,Merle Travis,existing_artist,merle travis
1946,3,"Divorce Me C.O.D.""[2]",Merle Travis,1946 in country music,divorce me c o d,merle travis,Divorce Me C.O.D.,id:artist_000516,artist_000516,Merle Travis,existing_artist,merle travis
1946,12,Divorce Me C.O.D.,Merle Travis,1946 in country music,divorce me c o d,merle travis,Divorce Me C.O.D.,id:artist_000516,artist_000516,Merle Travis,existing_artist,merle travis
1946,19,"No Vacancy""[2]",Merle Travis,1946 in country music,no vacancy,merle travis,No Vacancy,id:artist_000516,artist_000516,Merle Travis,existing_artist,merle travis
1947,23,"Steel Guitar Rag""[4]",Merle Travis,1947 in country music,steel guitar rag,merle travis,Steel Guitar Rag,id:artist_000516,artist_000516,Merle Travis,existing_artist,merle travis
1947,20,"Three Times Seven""[4]",Merle Travis,1947 in country music,three times seven,merle travis,Three Times Seven,id:artist_000516,artist_000516,Merle Travis,existing_artist,merle travis
1998,8,Too Good to Be True,Michael Peterson,1998 in country music,too good to be true,michael peterson,Too Good to Be True,id:artist_001765,artist_001765,Michael Peterson (singer),existing_artist,michael peterson
2018,17,Get to You,Michael Ray,2018 in country music,get to you,michael ray,Get to You,id:artist_000686,artist_000686,Michael Ray,existing_artist,michael ray
2015,10,Kiss You in the Morning,Michael Ray,2015 in country music,kiss you in the morning,michael ray,Kiss You in the Morning,id:artist_000686,artist_000686,Michael Ray,existing_artist,michael ray
2019,10,One That Got Away,Michael Ray,2019 in country music,one that got away,michael ray,One That Got Away,id:artist_000686,artist_000686,Michael Ray,existing_artist,michael ray
2016,28,Real Men Love Jesus,Michael Ray,2016 in country music,real men love jesus,michael ray,Real Men Love Jesus,id:artist_000686,artist_000686,Michael Ray,existing_artist,michael ray
2022,6,Whiskey and Rain,Michael Ray,2022 in country music,whiskey and rain,michael ray,Whiskey and Rain,id:artist_000686,artist_000686,Michael Ray,existing_artist,michael ray
1974,15,I Overlooked an Orchid,Mickey Gilley,1974 in country music,i overlooked an orchid,mickey gilley,I Overlooked an Orchid,id:artist_000843,artist_000843,Mickey Gilley,existing_artist,mickey gilley
1991,14,As Simple as That,Mike Reid,1991 in country music,as simple as that,mike reid,As Simple as That,id:artist_001767,artist_001767,Mike Reid (singer),existing_artist,mike reid
1991,17,Till You Were Gone,Mike Reid,1991 in country music,till you were gone,mike reid,Till You Were Gone,id:artist_001767,artist_001767,Mike Reid (singer),existing_artist,mike reid
1991,1,Walk on Faith,Mike Reid,1991 in country music,walk on faith,mike reid,Walk on Faith,id:artist_001767,artist_001767,Mike Reid (singer),existing_artist,mike reid
1998,19,You'll Never Know,Mindy McCready,1998 in country music,you ll never know,mindy mccready,You'll Never Know,id:artist_000076,artist_000076,Mindy McCready,existing_artist,mindy mccready
2020,3,Bluebird,Miranda Lambert,2020 in country music,bluebird,miranda lambert,Bluebird,id:artist_000140,artist_000140,Miranda Lambert,existing_artist,miranda lambert
2008,7,Gunpowder & Lead,Miranda Lambert,2008 in country music,gunpowder and lead,miranda lambert,Gunpowder & Lead,id:artist_000140,artist_000140,Miranda Lambert,existing_artist,miranda lambert
2011,1,Heart Like Mine,Miranda Lambert,2011 in country music,heart like mine,miranda lambert,Heart Like Mine,id:artist_000140,artist_000140,Miranda Lambert,existing_artist,miranda lambert
2013,2,Mama's Broken Heart,Miranda Lambert,2013 in country music,mama s broken heart,miranda lambert,Mama's Broken Heart,id:artist_000140,artist_000140,Miranda Lambert,existing_artist,miranda lambert
2012,1,Over You,Miranda Lambert,2012 in country music,over you,miranda lambert,Over You,id:artist_000140,artist_000140,Miranda Lambert,existing_artist,miranda lambert
