song_name,artist_name,upload_year,complexity,repetition,harmonic_palette,structure_variation,playability,release_year,birth_year,billboard_country_year_end_flag,billboard_country_year_end_pos,artist_age_at_release,macro_region_clean,genre_clean,first_chord_group
Sunny In Seattle,Blake Shelton,2012,.0289156626506024,.927710843373494,.6,0,.9710843373493976,2011,1976,No,,35,South,country,G
Goin Away,Blaze Foley,2023,.2024390243902439,.951219512195122,.4,.6666666666666666,.7975609756097561,2011,1949,No,,62,South,country,E
Love Is Here,Blue Mountain Eagle,2023,.0314606741573033,.9213483146067416,.7,.8333333333333334,.9685393258426966,2011,1991,No,,20,South,country,OTHER
Blowin In The Wind,Bobby Bare,2023,.05,.9431818181818182,.5,1.166666666666667,.95,2011,1935,No,,76,Midwest,country,C
Calgary Snow,Bobby Bare,2015,.028235294117647,.9294117647058824,.6,0,.971764705882353,2011,1935,No,,76,Midwest,country,D
Cant Seem To Get Nowhere,Bobby Bare,2023,.0277227722772277,.9603960396039604,.4,1.166666666666667,.9722772277227724,2011,1935,No,,76,Midwest,country,D
Chester,Bobby Bare,2017,.0657534246575342,.8356164383561644,1.2,.8333333333333334,.9342465753424658,2011,1935,No,,76,Midwest,country,G
Dont Think Youre Too Good For Country Music Just Because You Can Rock And Roll,Bobby Bare,2023,.073170731707317,.8536585365853658,.6,1.166666666666667,.926829268292683,2011,1935,No,,76,Midwest,country,C
Dont Turn Out The Light,Bobby Bare,2023,.0169014084507042,.9577464788732396,.3,1.166666666666667,.9830985915492958,2011,1935,No,,76,Midwest,country,D
Folsom Prison Blues,Bobby Bare,2023,.6387096774193548,.9032258064516128,.3,1.166666666666667,.3612903225806452,2011,1935,No,,76,Midwest,country,OTHER
Hes A Cowboy,Bobby Bare,2017,.0390243902439024,.902439024390244,.4,.8333333333333334,.9609756097560976,2011,1935,No,,76,Midwest,country,G
High Plains Jamboree,Bobby Bare,2017,.0210526315789473,.9473684210526316,.3,.6666666666666666,.9789473684210528,2011,1935,No,,76,Midwest,country,C
Hillbilly Hell,Bobby Bare,2015,.2054054054054054,.8918918918918919,.4,0,.7945945945945946,2011,1935,No,,76,Midwest,country,C
Last Dance At The Old Texas Moon,Bobby Bare,2017,.0326530612244897,.9183673469387756,.4,.8333333333333334,.9673469387755104,2011,1935,No,,76,Midwest,country,D
Lemon Tree,Bobby Bare,2015,.0638297872340425,.8723404255319149,.6,.5,.9361702127659576,2011,1935,No,,76,Midwest,country,D
Long Way To Tennessee,Bobby Bare,2012,.1636363636363636,.7272727272727273,.6,0,.8363636363636364,2011,1935,No,,76,Midwest,country,D
Look Who Im Cheating On Tonight,Bobby Bare,2023,.0222222222222222,.9444444444444444,.3,.8333333333333334,.9777777777777776,2011,1935,No,,76,Midwest,country,A
Pretty Painted Ladies,Bobby Bare,2017,.0280701754385964,.9298245614035088,.4,.8333333333333334,.9719298245614036,2011,1935,No,,76,Midwest,country,A
The Livin End,Bobby Bare,2023,.2299999999999999,.875,.5,1.166666666666667,.77,2011,1935,No,,76,Midwest,country,D
The Stranger,Bobby Bare,2017,.0999999999999999,.825,.7,.6666666666666666,.9,2011,1935,No,,76,Midwest,country,C
The Woman In Every Mans Life,Bobby Bare,2023,.0203389830508474,.9491525423728814,.3,1,.9796610169491524,2011,1935,No,,76,Midwest,country,D
Till I Get On My Feet,Bobby Bare,2023,.0421052631578947,.8947368421052632,.4,1.333333333333333,.9578947368421052,2011,1935,No,,76,Midwest,country,E
Tired Of The Road Joe,Bobby Bare,2023,.065,.875,.5,1,.9350000000000001,2011,1935,No,,76,Midwest,country,D
When Am I Ever Gonna Settle Down,Bobby Bare,2023,.1333333333333333,.9019607843137256,.5,.6666666666666666,.8666666666666667,2011,1935,No,,76,Midwest,country,D
Wilma Lou,Bobby Bare,2023,.0082474226804123,.979381443298969,.2,1.333333333333333,.9917525773195875,2011,1935,No,,76,Midwest,country,G
You Made A Believer Out Of Me,Bobby Bare,2022,.1176470588235294,.957983193277311,.5,.6666666666666666,.8823529411764706,2011,1935,No,,76,Midwest,country,G
White Line Fever,Boxcar Willie,2015,.2181818181818181,.931818181818182,.3,0,.7818181818181819,2011,1931,No,,80,Midwest,country,C
A Man Dont Have To Die,Brad Paisley,2011,.0188235294117647,.9529411764705882,.4,1,.9811764705882352,2011,1972,No,,39,South,country,D
Be The Lake,Brad Paisley,2014,.1846153846153846,.9076923076923076,.6,0,.8153846153846154,2011,1972,No,,39,South,country,G
Camouflage,Brad Paisley,2014,.1438202247191011,.9438202247191012,.5,0,.8561797752808988,2011,1972,Yes,15,39,South,country,E
Dont Drink The Water,Brad Paisley,2017,.0247422680412371,.9381443298969072,.6,1.333333333333333,.9752577319587628,2011,1972,No,,39,South,country,G
I Do Now,Brad Paisley,2011,.051063829787234,.8723404255319149,.6,0,.948936170212766,2011,1972,No,,39,South,country,D
Lifes Railway To Heaven,Brad Paisley,2014,.0992592592592592,.9407407407407408,.8,0,.9007407407407408,2011,1972,No,,39,South,country,G
Love Her Like Shes Leavin,Brad Paisley,2011,.1022222222222222,.8444444444444444,.7,.6666666666666666,.8977777777777778,2011,1972,No,,39,South,country,C
New Favorite Memory,Brad Paisley,2011,.0352941176470588,.9117647058823528,.6,0,.9647058823529412,2011,1972,No,,39,South,country,D
Nobodys Fool,Brad Paisley,2011,.1685185185185185,.8981481481481481,1.1,0,.8314814814814815,2011,1972,No,,39,South,country,G
Old Alabama,Brad Paisley,2011,.025,.9375,.8,1.166666666666667,.975,2011,1972,Yes,1,39,South,country,G
One Of Those Lives,Brad Paisley,2015,.102127659574468,.9361702127659576,.6,0,.897872340425532,2011,1972,No,,39,South,country,A
Remind Me,Brad Paisley,2011,.0285714285714285,.9285714285714286,.4,1,.9714285714285714,2011,1972,Yes,1,39,South,country,A
Toothbrush,Brad Paisley,2011,.15625,.890625,.7,.5,.84375,2011,1972,No,,39,South,country,C
Working On A Tan,Brad Paisley,2014,.0210526315789473,.9473684210526316,.5,1.833333333333333,.9789473684210528,2011,1972,No,,39,South,country,AM
Country Must Be Country Wide,Brantley Gilbert,2012,.2020408163265306,.9387755102040816,.6,1,.7979591836734694,2011,1985,Yes,1,26,South,country,D
It Aint Gotta Be Love,Brett Eldredge,2012,.0355555555555555,.9111111111111112,.4,0,.9644444444444444,2011,1986,No,,25,Midwest,country,G
Shade,Brett Eldredge,2019,.1633333333333333,.9166666666666666,.5,.8333333333333334,.8366666666666667,2011,1986,No,,25,Midwest,country,G
This Little Girl,Cady Groves,2012,.0188235294117647,.9529411764705882,.4,0,.9811764705882352,2011,1989,No,,22,Midwest,country,EM
Crazy Kids,Cam Nacson,2013,.02,.95,.5,0,.98,2011,1984,No,,27,West,country,G
Driftwood,Cam Penner,2014,.0666666666666666,.8333333333333334,.4,0,.9333333333333332,2011,1984,No,,27,West,country,AM
We Got Us,Canaan Smith,2012,.0156862745098039,.9607843137254902,.4,1.166666666666667,.984313725490196,2011,1982,No,,29,South,country,A
My Babys Gone,Carrie Rodriguez,2022,.1289719626168224,.9158878504672896,.9,.8333333333333334,.8710280373831776,2011,1978,No,,33,South,country,D
Dont Forget To Remember Me,Carrie Underwood,2006,.155813953488372,.9069767441860466,.8,.8333333333333334,.844186046511628,2011,1983,No,,28,South,country,G
Home Sweet Home,Carrie Underwood,2012,.2296296296296296,.8148148148148149,1,.1666666666666666,.7703703703703704,2011,1983,No,,28,South,country,A
Praying For Time,Carrie Underwood,2008,.1592233009708737,.8932038834951457,1.1,0,.8407766990291262,2011,1983,No,,28,South,country,D
My Old Man,Chase Rice,2017,.032183908045977,.9195402298850576,.7,1.333333333333333,.967816091954023,2011,1986,No,,25,South,country,G
Tomorrow,Chris Young,2011,.0252829592854416,.936792601786396,.5,.7222222222222222,.9747170407145584,2011,1985,Yes,1,26,Appalachia,country,E
18 Wheels,Cody Johnson,2019,.0588235294117647,.9058823529411764,.8,1.166666666666667,.9411764705882352,2011,1987,No,,24,South,country,G
A Different Day,Cody Johnson,2015,.24,.4,.3,0,.76,2011,1987,No,,24,South,country,OTHER
Another Double,Cody Johnson,2024,.0192771084337349,.9518072289156626,.4,.5,.980722891566265,2011,1987,No,,24,South,country,G
Diamond In My Pocket,Cody Johnson,2012,.0490942382627775,.9160227745621002,.8000000000000002,.8333333333333334,.9509057617372224,2011,1987,No,,24,South,country,D
Get Back Home To You,Cody Johnson,2021,.0195121951219512,.951219512195122,.4,1,.9804878048780488,2011,1987,No,,24,South,country,C
Guilty As Can Be,Cody Johnson,2015,.017391304347826,.9565217391304348,.4,1,.982608695652174,2011,1987,No,,24,South,country,D
I Dont Care About You,Cody Johnson,2015,.0347826086956521,.9130434782608696,.8,0,.9652173913043478,2011,1987,No,,24,South,country,F
Its Amazing,Cody Johnson,2021,.2106666666666666,.9333333333333332,.5,.5,.7893333333333333,2011,1987,No,,24,South,country,D
Jesus Aint Watching,Cody Johnson,2023,.0495238095238095,.9333333333333332,.7,.8333333333333334,.9504761904761904,2011,1987,No,,24,South,country,D
Keep Her Man,Cody Johnson,2017,.1013698630136986,.9315068493150684,.5,1.333333333333333,.8986301369863013,2011,1987,No,,24,South,country,E
Ocean Of Whiskey,Cody Johnson,2018,.0584615384615384,.9230769230769232,.5,0,.9415384615384615,2011,1987,No,,24,South,country,C
Ride With Me,Cody Johnson,2014,.2153846153846153,.8653846153846154,.7,1,.7846153846153846,2011,1987,No,,24,South,country,G
Talk To Me Right,Cody Johnson,2019,.0645833333333333,.9166666666666666,.8,.8333333333333334,.9354166666666668,2011,1987,No,,24,South,country,A
Texas Rain,Cody Johnson,2018,.0280701754385964,.9298245614035088,.4,.8333333333333334,.9719298245614036,2011,1987,No,,24,South,country,C
The Grandpa Song,Cody Johnson,2017,.1189873417721519,.8354430379746836,1.3,.5,.8810126582278481,2011,1987,No,,24,South,country,G
The Way She Loves Me,Cody Johnson,2014,.1159420289855072,.8840579710144928,.8,.6666666666666666,.8840579710144928,2011,1987,No,,24,South,country,A
Theres You,Cody Johnson,2019,.203030303030303,.7878787878787878,1.4,.3333333333333333,.796969696969697,2011,1987,No,,24,South,country,G
Underneath This Hat,Cody Johnson,2020,.0203389830508474,.9491525423728814,.3,.6666666666666666,.9796610169491524,2011,1987,No,,24,South,country,G
Whats Left Of Texas,Cody Johnson,2017,.0333333333333333,.9166666666666666,.4,.3333333333333333,.9666666666666668,2011,1987,No,,24,South,country,D
Whoevers In New England,Cody Johnson,2020,.1818181818181818,.8571428571428572,1.1,1.333333333333333,.8181818181818181,2011,1987,No,,24,South,country,C
You Thought Id Never Be,Cody Johnson,2017,.0269230769230769,.9326923076923076,.7,1.166666666666667,.9730769230769232,2011,1987,No,,24,South,country,C
Whole Lotta Shakin Goin On,Conway Twitty,2023,.1841269841269841,.9206349206349208,.5,1.333333333333333,.8158730158730159,2011,1933,No,,78,South,country,C
I Love Everyone,Corey Smith,2016,.0387096774193548,.9032258064516128,.6,1,.9612903225806452,2011,1977,No,,34,South,country,E
No Way Out With A Smile,Corey Smith,2024,.0263157894736842,.9342105263157896,.5,1,.9736842105263158,2011,1977,No,,34,South,country,C
You Cant Drown Misery,Craig Campbell,2017,.025,.9375,.3,.6666666666666666,.975,2011,1979,No,,32,South,country,D
You Probably Aint,Craig Campbell,2020,.0185185185185185,.9537037037037036,.5,1,.9814814814814816,2011,1979,No,,32,South,country,D
The Whole World Needs A Kitchen,Craig Morgan,2021,.0424242424242424,.8939393939393939,.7,.1666666666666666,.9575757575757576,2011,1964,No,,47,Appalachia,country,G
I Dont Care,Darius Rucker,2010,.0608695652173913,.9456521739130436,.5,0,.9391304347826088,2011,1966,No,,45,South,country,G
In A Big Way,Darius Rucker,2012,.0172043010752688,.956989247311828,.4,.6666666666666666,.9827956989247312,2011,1966,No,,45,South,country,AM
Might Get Lucky,Darius Rucker,2010,.0378378378378378,.9054054054054054,.7,0,.962162162162162,2011,1966,No,,45,South,country,F
Shes Beautiful,Darius Rucker,2012,.023728813559322,.940677966101695,.7,0,.976271186440678,2011,1966,No,,45,South,country,G
The Craziest Thing,Darius Rucker,2018,.01875,.953125,.6,.8333333333333334,.98125,2011,1966,No,,45,South,country,D
Things Id Never Do,Darius Rucker,2012,.0378947368421052,.9052631578947368,.9,0,.9621052631578948,2011,1966,No,,45,South,country,C
Together Anythings Possible,Darius Rucker,2018,.019047619047619,.9523809523809524,.5,0,.9809523809523808,2011,1966,No,,45,South,country,G
We All Fall Down,Darius Rucker,2011,.0289855072463768,.927536231884058,.5,0,.9710144927536232,2011,1966,No,,45,South,country,F
Whiskey And You,Darius Rucker,2012,.0444444444444444,.8888888888888888,.4,0,.9555555555555556,2011,1966,No,,45,South,country,C
Harlan County Line,Dave Alvin,2012,.1,.75,.4,.1666666666666666,.9,2011,1955,No,,56,West,country,G
No Worries Mija,Dave Alvin,2012,.1066666666666666,.7333333333333334,.4,0,.8933333333333333,2011,1955,No,,56,West,country,A
Let It Rain,David Nail,2011,.05,.875,.5,.8333333333333334,.95,2011,1979,Yes,1,32,Midwest,country,G
Anything Other Than Love,Deborah Allen,2021,.0273972602739726,.9315068493150684,.5,1,.9726027397260274,2011,1953,No,,58,Appalachia,country,D
Am I The Only One,Dierks Bentley,2011,.0292682926829268,.926829268292683,.3,.3333333333333333,.9707317073170731,2011,1975,Yes,1,36,West,country,A
Home,Dierks Bentley,2012,.0164948453608247,.9587628865979382,.4,0,.9835051546391752,2011,1975,Yes,1,36,West,country,C
49 Biscuits,Doc Watson,2023,.1025641025641025,.8974358974358975,.4,.6666666666666666,.8974358974358975,2011,1923,No,,88,South,country,C
Foggy Mountain Reel,Doc Watson,2021,.0172413793103448,.956896551724138,.5,1.333333333333333,.9827586206896552,2011,1923,No,,88,South,country,A
In The Meantime,Dolly Parton,2015,.0701298701298701,.9220779220779221,.6,0,.9298701298701298,2011,1946,No,,65,Appalachia,country,C
Down The Road I Go,Don Williams,2022,.2272727272727272,.9090909090909092,.4,.1666666666666666,.7727272727272727,2011,1939,No,,72,South,country,G
We Should Be Together,Don Williams,2020,.025,.9375,.3,.6666666666666666,.975,2011,1939,Yes,5,72,South,country,D
Too Hot To Handle,Eddie Noack,2022,.1146067415730337,.9325842696629214,.6,2.166666666666667,.8853932584269663,2011,1930,No,,81,South,country,C
When My Blue Moon Turns To Gold Again,Eddy Arnold,2022,.180281690140845,.9295774647887324,.5,1.166666666666667,.8197183098591549,2011,1918,No,,93,Appalachia,country,A
Amen,Edens Edge,2012,.0363636363636363,.9090909090909092,.6,.6666666666666666,.9636363636363636,2011,2010,Yes,18,1,South,country,A
Christ Alone,Edens Edge,2015,.1135135135135135,.7972972972972973,1.5,0,.8864864864864865,2011,2010,No,,1,South,country,D
Feels So Real,Edens Edge,2019,.0592592592592592,.8518518518518519,.8,1.166666666666667,.9407407407407408,2011,2010,No,,1,South,country,E
Slow Motion,Edens Edge,2019,.0283185840707964,.9292035398230089,.8,.5,.9716814159292037,2011,2010,No,,1,South,country,A
Warning Signs,Eilen Jewell,2024,.1017543859649122,.9298245614035088,.4,1,.8982456140350877,2011,1979,No,,32,West,country,AM
When I Grow Up,Eleisha Eagle,2020,.0392156862745098,.9019607843137256,.5,1,.9607843137254902,2011,,No,,,Unknown,country,F
Crazy Girl,Eli Young Band,2011,.051063829787234,.8723404255319149,.6,0,.948936170212766,2011,2000,Yes,1,11,South,country,A
Even If It Breaks Your Heart,Eli Young Band,2012,.140983606557377,.9672131147540984,.4,.5,.8590163934426229,2011,2000,Yes,1,11,South,country,G
Every Other Memory,Eli Young Band,2014,.0185185185185185,.9537037037037036,.5,.1666666666666666,.9814814814814816,2011,2000,No,,11,South,country,C
How Quickly You Forget,Eli Young Band,2020,.0147239263803681,.9631901840490796,.6,1.166666666666667,.985276073619632,2011,2000,No,,11,South,country,G
I Love You,Eli Young Band,2012,.0121212121212121,.9696969696969696,.5,1,.987878787878788,2011,2000,No,,11,South,country,F
My Old Mans Son,Eli Young Band,2024,.4307692307692307,.945054945054945,.5,1.166666666666667,.5692307692307692,2011,2000,No,,11,South,country,OTHER
On My Way,Eli Young Band,2012,.0571428571428571,.8571428571428572,.3,0,.9428571428571428,2011,2000,No,,11,South,country,A
Say Goodnight,Eli Young Band,2012,.1373134328358209,.8805970149253731,.8,.3333333333333333,.8626865671641791,2011,2000,No,,11,South,country,C
Skeletons,Eli Young Band,2011,.1435897435897435,.9487179487179488,.4,0,.8564102564102565,2011,2000,No,,11,South,country,AM
The Falling,Eli Young Band,2017,.3133333333333333,.9166666666666666,.5,.3333333333333333,.6866666666666668,2011,2000,No,,11,South,country,G
The Fight,Eli Young Band,2016,.0324324324324324,.9189189189189187,.6,.6666666666666666,.9675675675675676,2011,2000,No,,11,South,country,D
War On A Desperate Man,Eli Young Band,2012,.3852631578947368,.936842105263158,.6,0,.6147368421052632,2011,2000,No,,11,South,country,OTHER
My Name Is Emmett Till,Emmylou Harris,2011,.0156862745098039,.9607843137254902,.4,1.666666666666667,.984313725490196,2011,1947,No,,64,South,country,D
The Road,Emmylou Harris,2020,.1509433962264151,.9056603773584906,1,.8333333333333334,.8490566037735849,2011,1947,No,,64,South,country,E
Chevy Van,Eric Church,2012,.0214285714285714,.9464285714285714,.3,.5,.9785714285714284,2011,1977,No,,34,South,country,D
Hungover And Hard Up,Eric Church,2019,.0219780219780219,.945054945054945,.5,1.166666666666667,.978021978021978,2011,1977,No,,34,South,country,C
Im Gettin Stoned,Eric Church,2012,.0794871794871794,.935897435897436,.5,0,.9205128205128206,2011,1977,No,,34,South,country,OTHER
Over When Its Over,Eric Church,2011,.0914285714285714,.8571428571428572,1,.5,.9085714285714286,2011,1977,No,,34,South,country,G
Tomorrow Never Comes,Ernest Tubb,2021,.1205882352941176,.9411764705882352,.4,1,.8794117647058823,2011,1992,No,,19,Appalachia,country,C
Come Home,Faith Hill,2017,.0415584415584415,.8961038961038961,.8,.5,.9584415584415584,2011,1967,No,,44,South,country,D
Lovin You Against My Will,Gary Allan,2013,.0416666666666666,.8958333333333334,.5,0,.9583333333333334,2011,1967,No,,44,West,country,G
A Few Good Ole Country Boys Around,George Jones,2015,.2638297872340425,.9148936170212766,.4,0,.7361702127659575,2011,1931,No,,80,South,country,G
Good Ones And Bad Ones,George Jones,2017,.2375,.875,.4,.8333333333333334,.7625,2011,1931,No,,80,South,country,C
If Only Your Eyes Could Lie,George Jones,2017,.1933333333333333,.8666666666666667,.4,0,.8066666666666666,2011,1931,No,,80,South,country,C
Memories Of Us,George Jones,2009,.041025641025641,.8974358974358975,.4,0,.958974358974359,2011,1931,No,,80,South,country,D
The Battle,George Jones,2009,.0888888888888888,.7777777777777778,.6,0,.9111111111111112,2011,1931,No,,80,South,country,F
A Showmans Life,George Strait,2022,.0368421052631578,.9078947368421052,.7,.6666666666666666,.963157894736842,2011,1952,No,,59,South,country,D
Blue Marlin Blues,George Strait,2024,.0955223880597014,.9402985074626866,.4,1.5,.9044776119402984,2011,1952,No,,59,South,country,D
Cowboys Like Us,George Strait,2008,.0333333333333333,.9166666666666666,.7,1,.9666666666666668,2011,1952,No,,59,South,country,C
